id,password,last_login,is_superuser,username,first_name,last_name,is_staff,is_active,date_joined,email,gender,birth_date,age,investment_style,annual_income,savings_goal
8383,,,False,testuser8383,봄경,유,False,True,2024-11-25 00:51:11.478018+00:00,testuser8383@example.com,M,1983-08-02,41,conservative,0,0
8384,,,False,testuser8384,채원,이,False,True,2024-11-25 00:51:11.478018+00:00,testuser8384@example.com,F,1973-01-06,51,aggressive,1,3
8385,,,False,testuser8385,빛빈,유,False,True,2024-11-25 00:51:11.478018+00:00,testuser8385@example.com,M,1996-07-12,28,moderate,3,2
8386,,,False,testuser8386,지빈,장,False,True,2024-11-25 00:51:11.478018+00:00,testuser8386@example.com,M,1978-03-08,46,conservative,4,2
8387,,,False,testuser8387,봄혁,변,False,True,2024-11-25 00:51:11.478018+00:00,testuser8387@example.com,M,1994-11-23,30,moderate,3,4
8388,,,False,testuser8388,정찬,정,False,True,2024-11-25 00:51:11.478018+00:00,testuser8388@example.com,F,1975-08-22,49,moderate,5,0
8389,,,False,testuser8389,다담,변,False,True,2024-11-25 00:51:11.478018+00:00,testuser8389@example.com,F,1985-11-11,39,conservative,3,0
8390,,,False,testuser8390,빛환,배,False,True,2024-11-25 00:51:11.486289+00:00,testuser8390@example.com,M,2005-01-28,19,moderate,5,0
8391,,,False,testuser8391,아원,한,False,True,2024-11-25 00:51:11.486289+00:00,testuser8391@example.com,F,1981-04-22,43,conservative,1,3
8392,,,False,testuser8392,지호,한,False,True,2024-11-25 00:51:11.488378+00:00,testuser8392@example.com,F,2000-01-03,24,moderate,1,1
8393,,,False,testuser8393,효빈,황,False,True,2024-11-25 00:51:11.488583+00:00,testuser8393@example.com,F,1988-07-15,36,moderate,1,1
8394,,,False,testuser8394,가수,서,False,True,2024-11-25 00:51:11.488583+00:00,testuser8394@example.com,M,1991-06-02,33,conservative,2,1
8395,,,False,testuser8395,아우,명,False,True,2024-11-25 00:51:11.488583+00:00,testuser8395@example.com,M,1990-04-19,34,aggressive,2,5
8396,,,False,testuser8396,을우,표,False,True,2024-11-25 00:51:11.488583+00:00,testuser8396@example.com,M,1992-08-25,32,aggressive,4,3
8397,,,False,testuser8397,예서,배,False,True,2024-11-25 00:51:11.488583+00:00,testuser8397@example.com,F,1971-04-04,53,aggressive,2,4
8398,,,False,testuser8398,지찬,심,False,True,2024-11-25 00:51:11.488583+00:00,testuser8398@example.com,F,1988-11-11,36,conservative,1,2
8399,,,False,testuser8399,지채,표,False,True,2024-11-25 00:51:11.488583+00:00,testuser8399@example.com,F,1974-07-04,50,moderate,0,2
8400,,,False,testuser8400,지담,정,False,True,2024-11-25 00:51:11.488583+00:00,testuser8400@example.com,M,2003-05-01,21,aggressive,4,5
8401,,,False,testuser8401,가리,신,False,True,2024-11-25 00:51:11.496710+00:00,testuser8401@example.com,F,1976-08-09,48,aggressive,5,1
8402,,,False,testuser8402,을호,정,False,True,2024-11-25 00:51:11.496710+00:00,testuser8402@example.com,F,2005-10-04,19,moderate,3,0
8403,,,False,testuser8403,경리,류,False,True,2024-11-25 00:51:11.498799+00:00,testuser8403@example.com,F,1995-03-14,29,aggressive,4,1
8404,,,False,testuser8404,승기,차,False,True,2024-11-25 00:51:11.498990+00:00,testuser8404@example.com,F,2004-12-04,20,aggressive,4,1
8405,,,False,testuser8405,지서,정,False,True,2024-11-25 00:51:11.498990+00:00,testuser8405@example.com,F,1995-01-08,29,conservative,1,0
8406,,,False,testuser8406,정영,김,False,True,2024-11-25 00:51:11.498990+00:00,testuser8406@example.com,M,1981-12-30,43,moderate,0,3
8407,,,False,testuser8407,윤연,변,False,True,2024-11-25 00:51:11.498990+00:00,testuser8407@example.com,F,1972-04-02,52,conservative,5,5
8408,,,False,testuser8408,현민,원,False,True,2024-11-25 00:51:11.498990+00:00,testuser8408@example.com,M,1995-05-29,29,aggressive,2,3
8409,,,False,testuser8409,진채,원,False,True,2024-11-25 00:51:11.498990+00:00,testuser8409@example.com,F,1984-08-23,40,conservative,4,2
8410,,,False,testuser8410,진석,임,False,True,2024-11-25 00:51:11.498990+00:00,testuser8410@example.com,M,2002-03-06,22,moderate,0,1
8411,,,False,testuser8411,가우,박,False,True,2024-11-25 00:51:11.498990+00:00,testuser8411@example.com,M,2005-09-21,19,aggressive,5,2
8412,,,False,testuser8412,봄우,심,False,True,2024-11-25 00:51:11.507196+00:00,testuser8412@example.com,F,1971-06-17,53,moderate,2,4
8413,,,False,testuser8413,정빈,손,False,True,2024-11-25 00:51:11.507391+00:00,testuser8413@example.com,F,1994-07-19,30,aggressive,1,4
8414,,,False,testuser8414,을범,원,False,True,2024-11-25 00:51:11.507391+00:00,testuser8414@example.com,F,2002-11-22,22,conservative,3,5
8415,,,False,testuser8415,지영,백,False,True,2024-11-25 00:51:11.509670+00:00,testuser8415@example.com,F,1974-11-26,50,moderate,0,4
8416,,,False,testuser8416,솔채,허,False,True,2024-11-25 00:51:11.509670+00:00,testuser8416@example.com,F,2000-06-02,24,aggressive,3,1
8417,,,False,testuser8417,주수,허,False,True,2024-11-25 00:51:11.509670+00:00,testuser8417@example.com,M,1975-03-08,49,conservative,1,1
8418,,,False,testuser8418,윤찬,박,False,True,2024-11-25 00:51:11.509670+00:00,testuser8418@example.com,F,1974-04-15,50,conservative,1,4
8419,,,False,testuser8419,하우,윤,False,True,2024-11-25 00:51:11.509670+00:00,testuser8419@example.com,F,1994-08-03,30,conservative,2,4
8420,,,False,testuser8420,다기,임,False,True,2024-11-25 00:51:11.509670+00:00,testuser8420@example.com,F,2001-06-09,23,moderate,3,0
8421,,,False,testuser8421,을범,임,False,True,2024-11-25 00:51:11.509670+00:00,testuser8421@example.com,F,2001-02-25,23,aggressive,1,2
8422,,,False,testuser8422,윤준,유,False,True,2024-11-25 00:51:11.509670+00:00,testuser8422@example.com,F,1992-04-06,32,aggressive,5,0
8423,,,False,testuser8423,지빈,황,False,True,2024-11-25 00:51:11.517799+00:00,testuser8423@example.com,M,1990-04-15,34,aggressive,5,5
8424,,,False,testuser8424,정채,서,False,True,2024-11-25 00:51:11.517799+00:00,testuser8424@example.com,M,1980-01-20,44,moderate,1,5
8425,,,False,testuser8425,민수,변,False,True,2024-11-25 00:51:11.519885+00:00,testuser8425@example.com,F,1976-05-14,48,moderate,3,1
8426,,,False,testuser8426,빛원,손,False,True,2024-11-25 00:51:11.520077+00:00,testuser8426@example.com,M,1976-09-02,48,aggressive,2,2
8427,,,False,testuser8427,효영,표,False,True,2024-11-25 00:51:11.520077+00:00,testuser8427@example.com,F,1973-10-17,51,aggressive,0,5
8428,,,False,testuser8428,빛우,서,False,True,2024-11-25 00:51:11.520077+00:00,testuser8428@example.com,M,1998-09-18,26,conservative,4,1
8429,,,False,testuser8429,효기,정,False,True,2024-11-25 00:51:11.520077+00:00,testuser8429@example.com,F,1983-04-05,41,aggressive,4,0
8430,,,False,testuser8430,영진,이,False,True,2024-11-25 00:51:11.520077+00:00,testuser8430@example.com,M,2003-03-06,21,aggressive,3,2
8431,,,False,testuser8431,민은,서,False,True,2024-11-25 00:51:11.520077+00:00,testuser8431@example.com,F,1988-11-01,36,moderate,3,4
8432,,,False,testuser8432,을담,김,False,True,2024-11-25 00:51:11.520077+00:00,testuser8432@example.com,M,1984-01-05,40,aggressive,0,0
8433,,,False,testuser8433,아율,서,False,True,2024-11-25 00:51:11.520077+00:00,testuser8433@example.com,M,1979-12-17,45,aggressive,0,5
8434,,,False,testuser8434,영인,심,False,True,2024-11-25 00:51:11.528368+00:00,testuser8434@example.com,F,1976-11-19,48,aggressive,1,4
8435,,,False,testuser8435,아담,전,False,True,2024-11-25 00:51:11.528368+00:00,testuser8435@example.com,F,1972-06-02,52,conservative,3,1
8436,,,False,testuser8436,지준,서,False,True,2024-11-25 00:51:11.528368+00:00,testuser8436@example.com,M,1970-08-03,54,conservative,1,3
8437,,,False,testuser8437,승호,박,False,True,2024-11-25 00:51:11.530661+00:00,testuser8437@example.com,F,1994-01-09,30,conservative,0,4
8438,,,False,testuser8438,효영,표,False,True,2024-11-25 00:51:11.530661+00:00,testuser8438@example.com,M,1980-01-23,44,conservative,1,0
8439,,,False,testuser8439,빛석,윤,False,True,2024-11-25 00:51:11.530661+00:00,testuser8439@example.com,F,1977-06-28,47,moderate,4,4
8440,,,False,testuser8440,지호,서,False,True,2024-11-25 00:51:11.530661+00:00,testuser8440@example.com,F,1986-04-04,38,aggressive,5,1
8441,,,False,testuser8441,경원,배,False,True,2024-11-25 00:51:11.530661+00:00,testuser8441@example.com,M,1987-06-04,37,aggressive,4,4
8442,,,False,testuser8442,민리,손,False,True,2024-11-25 00:51:11.530661+00:00,testuser8442@example.com,F,1971-08-29,53,moderate,3,0
8443,,,False,testuser8443,지경,정,False,True,2024-11-25 00:51:11.530661+00:00,testuser8443@example.com,M,1978-04-01,46,aggressive,4,0
8444,,,False,testuser8444,라은,류,False,True,2024-11-25 00:51:11.530661+00:00,testuser8444@example.com,F,1980-03-08,44,moderate,0,3
8445,,,False,testuser8445,채진,배,False,True,2024-11-25 00:51:11.538788+00:00,testuser8445@example.com,F,1975-04-22,49,moderate,5,0
8446,,,False,testuser8446,윤우,이,False,True,2024-11-25 00:51:11.538788+00:00,testuser8446@example.com,F,1995-07-20,29,conservative,4,0
8447,,,False,testuser8447,을경,손,False,True,2024-11-25 00:51:11.540881+00:00,testuser8447@example.com,M,1977-04-14,47,moderate,3,2
8448,,,False,testuser8448,주호,차,False,True,2024-11-25 00:51:11.541090+00:00,testuser8448@example.com,F,1999-07-19,25,conservative,3,0
8449,,,False,testuser8449,빛담,명,False,True,2024-11-25 00:51:11.541090+00:00,testuser8449@example.com,M,2003-06-09,21,aggressive,3,2
8450,,,False,testuser8450,예진,강,False,True,2024-11-25 00:51:11.541090+00:00,testuser8450@example.com,F,1983-07-04,41,conservative,3,2
8451,,,False,testuser8451,아영,류,False,True,2024-11-25 00:51:11.541090+00:00,testuser8451@example.com,M,1978-06-24,46,conservative,2,5
8452,,,False,testuser8452,빛영,서,False,True,2024-11-25 00:51:11.541090+00:00,testuser8452@example.com,M,2003-12-11,21,aggressive,4,4
8453,,,False,testuser8453,채은,오,False,True,2024-11-25 00:51:11.541090+00:00,testuser8453@example.com,F,1983-03-09,41,conservative,2,0
8454,,,False,testuser8454,가민,강,False,True,2024-11-25 00:51:11.541090+00:00,testuser8454@example.com,F,1996-05-09,28,moderate,1,2
8455,,,False,testuser8455,정수,정,False,True,2024-11-25 00:51:11.541090+00:00,testuser8455@example.com,M,1985-04-24,39,moderate,5,0
8456,,,False,testuser8456,아준,원,False,True,2024-11-25 00:51:11.549382+00:00,testuser8456@example.com,M,1977-11-08,47,moderate,1,5
8457,,,False,testuser8457,정인,배,False,True,2024-11-25 00:51:11.549382+00:00,testuser8457@example.com,M,2005-01-23,19,aggressive,5,4
8458,,,False,testuser8458,효채,민,False,True,2024-11-25 00:51:11.549382+00:00,testuser8458@example.com,M,2004-12-04,20,conservative,5,5
8459,,,False,testuser8459,솔원,원,False,True,2024-11-25 00:51:11.551672+00:00,testuser8459@example.com,F,1999-03-09,25,aggressive,1,3
8460,,,False,testuser8460,채경,배,False,True,2024-11-25 00:51:11.551672+00:00,testuser8460@example.com,M,1974-12-27,50,moderate,4,2
8461,,,False,testuser8461,영기,이,False,True,2024-11-25 00:51:11.551672+00:00,testuser8461@example.com,F,1982-11-02,42,conservative,3,5
8462,,,False,testuser8462,봄준,백,False,True,2024-11-25 00:51:11.551672+00:00,testuser8462@example.com,M,2000-03-31,24,conservative,2,3
8463,,,False,testuser8463,희준,표,False,True,2024-11-25 00:51:11.551672+00:00,testuser8463@example.com,F,1985-12-29,39,conservative,3,2
8464,,,False,testuser8464,윤영,표,False,True,2024-11-25 00:51:11.551672+00:00,testuser8464@example.com,M,1974-05-06,50,aggressive,3,3
8465,,,False,testuser8465,진은,정,False,True,2024-11-25 00:51:11.551672+00:00,testuser8465@example.com,M,1996-06-21,28,moderate,2,1
8466,,,False,testuser8466,경민,백,False,True,2024-11-25 00:51:11.551672+00:00,testuser8466@example.com,M,2000-01-23,24,moderate,4,2
8467,,,False,testuser8467,채민,윤,False,True,2024-11-25 00:51:11.559802+00:00,testuser8467@example.com,F,1973-12-28,51,conservative,0,0
8468,,,False,testuser8468,채우,김,False,True,2024-11-25 00:51:11.559802+00:00,testuser8468@example.com,M,1999-05-14,25,conservative,1,2
8469,,,False,testuser8469,민은,장,False,True,2024-11-25 00:51:11.562090+00:00,testuser8469@example.com,F,2001-02-25,23,moderate,1,3
8470,,,False,testuser8470,지경,오,False,True,2024-11-25 00:51:11.562090+00:00,testuser8470@example.com,F,1996-02-10,28,conservative,2,1
8471,,,False,testuser8471,빛율,신,False,True,2024-11-25 00:51:11.562090+00:00,testuser8471@example.com,M,1978-09-17,46,aggressive,4,5
8472,,,False,testuser8472,현혁,배,False,True,2024-11-25 00:51:11.562090+00:00,testuser8472@example.com,F,1971-06-01,53,conservative,5,5
8473,,,False,testuser8473,희진,강,False,True,2024-11-25 00:51:11.562090+00:00,testuser8473@example.com,F,1971-05-22,53,conservative,4,3
8474,,,False,testuser8474,하진,백,False,True,2024-11-25 00:51:11.562090+00:00,testuser8474@example.com,F,1974-07-23,50,conservative,5,3
8475,,,False,testuser8475,민율,오,False,True,2024-11-25 00:51:11.562090+00:00,testuser8475@example.com,M,1990-06-23,34,conservative,4,3
8476,,,False,testuser8476,희영,원,False,True,2024-11-25 00:51:11.562090+00:00,testuser8476@example.com,F,1971-03-23,53,conservative,4,4
8477,,,False,testuser8477,빛율,민,False,True,2024-11-25 00:51:11.562090+00:00,testuser8477@example.com,F,2002-10-05,22,moderate,5,0
8478,,,False,testuser8478,윤빈,명,False,True,2024-11-25 00:51:11.570363+00:00,testuser8478@example.com,M,1971-06-08,53,moderate,3,0
8479,,,False,testuser8479,빛담,김,False,True,2024-11-25 00:51:11.570363+00:00,testuser8479@example.com,M,1977-08-02,47,conservative,2,2
8480,,,False,testuser8480,봄석,손,False,True,2024-11-25 00:51:11.570363+00:00,testuser8480@example.com,F,1987-11-10,37,moderate,5,3
8481,,,False,testuser8481,봄영,허,False,True,2024-11-25 00:51:11.570363+00:00,testuser8481@example.com,F,1991-08-21,33,moderate,4,3
8482,,,False,testuser8482,승범,표,False,True,2024-11-25 00:51:11.570363+00:00,testuser8482@example.com,F,1970-04-11,54,moderate,3,2
8483,,,False,testuser8483,아찬,민,False,True,2024-11-25 00:51:11.570363+00:00,testuser8483@example.com,F,1972-03-10,52,conservative,1,0
8484,,,False,testuser8484,봄경,양,False,True,2024-11-25 00:51:11.570363+00:00,testuser8484@example.com,F,1972-11-06,52,conservative,3,4
8485,,,False,testuser8485,정빈,윤,False,True,2024-11-25 00:51:11.570363+00:00,testuser8485@example.com,F,1993-09-01,31,conservative,4,2
8486,,,False,testuser8486,주담,신,False,True,2024-11-25 00:51:11.570363+00:00,testuser8486@example.com,F,1973-03-19,51,moderate,2,0
8487,,,False,testuser8487,솔기,변,False,True,2024-11-25 00:51:11.570363+00:00,testuser8487@example.com,M,1982-10-23,42,moderate,3,1
8488,,,False,testuser8488,승리,손,False,True,2024-11-25 00:51:11.570363+00:00,testuser8488@example.com,M,1971-11-04,53,conservative,4,3
8489,,,False,testuser8489,지인,차,False,True,2024-11-25 00:51:11.580502+00:00,testuser8489@example.com,F,1997-07-12,27,aggressive,2,4
8490,,,False,testuser8490,주원,양,False,True,2024-11-25 00:51:11.580502+00:00,testuser8490@example.com,F,2001-07-29,23,aggressive,5,1
8491,,,False,testuser8491,예민,서,False,True,2024-11-25 00:51:11.582785+00:00,testuser8491@example.com,F,2005-03-19,19,conservative,5,3
8492,,,False,testuser8492,민영,배,False,True,2024-11-25 00:51:11.582785+00:00,testuser8492@example.com,M,1999-11-23,25,aggressive,1,0
8493,,,False,testuser8493,세서,오,False,True,2024-11-25 00:51:11.582785+00:00,testuser8493@example.com,F,1991-01-13,33,conservative,5,4
8494,,,False,testuser8494,채범,이,False,True,2024-11-25 00:51:11.582785+00:00,testuser8494@example.com,M,1976-03-31,48,moderate,1,4
8495,,,False,testuser8495,라리,류,False,True,2024-11-25 00:51:11.582785+00:00,testuser8495@example.com,M,1973-03-26,51,moderate,0,4
8496,,,False,testuser8496,다리,김,False,True,2024-11-25 00:51:11.582785+00:00,testuser8496@example.com,F,2005-04-03,19,moderate,4,0
8497,,,False,testuser8497,봄은,오,False,True,2024-11-25 00:51:11.582785+00:00,testuser8497@example.com,M,1985-08-27,39,moderate,0,3
8498,,,False,testuser8498,봄인,유,False,True,2024-11-25 00:51:11.582785+00:00,testuser8498@example.com,M,1982-10-30,42,conservative,1,3
8499,,,False,testuser8499,민경,유,False,True,2024-11-25 00:51:11.582785+00:00,testuser8499@example.com,F,1972-01-11,52,moderate,2,1
8500,,,False,testuser8500,빛경,장,False,True,2024-11-25 00:51:11.591060+00:00,testuser8500@example.com,M,1997-10-26,27,moderate,5,3
8501,,,False,testuser8501,하범,류,False,True,2024-11-25 00:51:11.591060+00:00,testuser8501@example.com,F,1996-08-12,28,aggressive,2,1
8502,,,False,testuser8502,주범,한,False,True,2024-11-25 00:51:11.593335+00:00,testuser8502@example.com,M,1986-07-09,38,aggressive,3,5
8503,,,False,testuser8503,주율,강,False,True,2024-11-25 00:51:11.593335+00:00,testuser8503@example.com,F,1997-03-12,27,aggressive,3,3
8504,,,False,testuser8504,주연,심,False,True,2024-11-25 00:51:11.593335+00:00,testuser8504@example.com,M,1974-06-02,50,conservative,0,3
8505,,,False,testuser8505,지경,강,False,True,2024-11-25 00:51:11.593335+00:00,testuser8505@example.com,F,1977-09-29,47,aggressive,5,5
8506,,,False,testuser8506,아채,양,False,True,2024-11-25 00:51:11.593335+00:00,testuser8506@example.com,F,2000-10-17,24,conservative,3,2
8507,,,False,testuser8507,윤리,신,False,True,2024-11-25 00:51:11.593335+00:00,testuser8507@example.com,M,2005-09-28,19,moderate,2,4
8508,,,False,testuser8508,라율,차,False,True,2024-11-25 00:51:11.593335+00:00,testuser8508@example.com,M,1982-01-11,42,moderate,5,3
8509,,,False,testuser8509,민환,이,False,True,2024-11-25 00:51:11.593335+00:00,testuser8509@example.com,M,1983-06-15,41,moderate,2,4
8510,,,False,testuser8510,예빈,민,False,True,2024-11-25 00:51:11.601467+00:00,testuser8510@example.com,M,1984-05-10,40,conservative,5,3
8511,,,False,testuser8511,봄빈,강,False,True,2024-11-25 00:51:11.601467+00:00,testuser8511@example.com,M,1974-01-17,50,aggressive,4,3
8512,,,False,testuser8512,민영,김,False,True,2024-11-25 00:51:11.603558+00:00,testuser8512@example.com,F,2005-04-25,19,conservative,4,2
8513,,,False,testuser8513,지민,장,False,True,2024-11-25 00:51:11.603758+00:00,testuser8513@example.com,F,1983-07-02,41,conservative,3,5
8514,,,False,testuser8514,봄담,표,False,True,2024-11-25 00:51:11.603758+00:00,testuser8514@example.com,M,1977-05-23,47,moderate,5,3
8515,,,False,testuser8515,봄리,이,False,True,2024-11-25 00:51:11.603758+00:00,testuser8515@example.com,M,2000-07-12,24,aggressive,2,0
8516,,,False,testuser8516,윤민,민,False,True,2024-11-25 00:51:11.603758+00:00,testuser8516@example.com,M,1975-12-12,49,moderate,2,0
8517,,,False,testuser8517,가준,박,False,True,2024-11-25 00:51:11.603758+00:00,testuser8517@example.com,F,1974-04-22,50,aggressive,4,5
8518,,,False,testuser8518,솔원,강,False,True,2024-11-25 00:51:11.603758+00:00,testuser8518@example.com,M,1994-12-09,30,moderate,2,0
8519,,,False,testuser8519,영우,표,False,True,2024-11-25 00:51:11.603758+00:00,testuser8519@example.com,F,1980-09-27,44,conservative,1,4
8520,,,False,testuser8520,진기,배,False,True,2024-11-25 00:51:11.603758+00:00,testuser8520@example.com,F,1997-06-19,27,conservative,3,0
8521,,,False,testuser8521,경율,유,False,True,2024-11-25 00:51:11.612035+00:00,testuser8521@example.com,M,1993-04-26,31,conservative,4,3
8522,,,False,testuser8522,봄서,최,False,True,2024-11-25 00:51:11.612035+00:00,testuser8522@example.com,M,1970-06-19,54,conservative,3,0
8523,,,False,testuser8523,다채,박,False,True,2024-11-25 00:51:11.612035+00:00,testuser8523@example.com,F,1991-12-18,33,conservative,0,5
8524,,,False,testuser8524,윤환,손,False,True,2024-11-25 00:51:11.612035+00:00,testuser8524@example.com,M,1989-05-06,35,aggressive,2,0
8525,,,False,testuser8525,지인,차,False,True,2024-11-25 00:51:11.612035+00:00,testuser8525@example.com,F,1974-08-31,50,moderate,2,3
8526,,,False,testuser8526,진진,전,False,True,2024-11-25 00:51:11.612035+00:00,testuser8526@example.com,F,2004-09-13,20,aggressive,5,0
8527,,,False,testuser8527,현은,유,False,True,2024-11-25 00:51:11.612035+00:00,testuser8527@example.com,M,1985-12-02,39,conservative,2,3
8528,,,False,testuser8528,예범,임,False,True,2024-11-25 00:51:11.612035+00:00,testuser8528@example.com,F,1988-03-23,36,moderate,1,1
8529,,,False,testuser8529,현혁,류,False,True,2024-11-25 00:51:11.612035+00:00,testuser8529@example.com,M,1978-07-26,46,conservative,1,4
8530,,,False,testuser8530,주은,민,False,True,2024-11-25 00:51:11.612035+00:00,testuser8530@example.com,M,1984-08-23,40,conservative,5,2
8531,,,False,testuser8531,도기,변,False,True,2024-11-25 00:51:11.612035+00:00,testuser8531@example.com,M,1985-07-07,39,moderate,2,1
8532,,,False,testuser8532,빛리,정,False,True,2024-11-25 00:51:11.622178+00:00,testuser8532@example.com,F,2000-05-02,24,moderate,2,3
8533,,,False,testuser8533,도은,박,False,True,2024-11-25 00:51:11.622178+00:00,testuser8533@example.com,F,2001-10-21,23,aggressive,2,5
8534,,,False,testuser8534,빛기,김,False,True,2024-11-25 00:51:11.624464+00:00,testuser8534@example.com,M,2002-11-10,22,conservative,4,3
8535,,,False,testuser8535,진원,명,False,True,2024-11-25 00:51:11.624464+00:00,testuser8535@example.com,M,1997-08-15,27,aggressive,4,0
8536,,,False,testuser8536,라경,손,False,True,2024-11-25 00:51:11.624464+00:00,testuser8536@example.com,M,2003-10-18,21,aggressive,2,2
8537,,,False,testuser8537,현영,강,False,True,2024-11-25 00:51:11.624464+00:00,testuser8537@example.com,F,1976-03-15,48,aggressive,4,0
8538,,,False,testuser8538,승후,허,False,True,2024-11-25 00:51:11.624464+00:00,testuser8538@example.com,M,2002-10-14,22,aggressive,5,4
8539,,,False,testuser8539,희서,한,False,True,2024-11-25 00:51:11.624464+00:00,testuser8539@example.com,F,1971-04-09,53,aggressive,5,0
8540,,,False,testuser8540,진연,최,False,True,2024-11-25 00:51:11.624464+00:00,testuser8540@example.com,F,1980-03-04,44,conservative,0,5
8541,,,False,testuser8541,민찬,강,False,True,2024-11-25 00:51:11.624464+00:00,testuser8541@example.com,F,1990-10-16,34,aggressive,5,4
8542,,,False,testuser8542,다경,심,False,True,2024-11-25 00:51:11.624464+00:00,testuser8542@example.com,F,1994-03-24,30,moderate,0,0
8543,,,False,testuser8543,민인,정,False,True,2024-11-25 00:51:11.632743+00:00,testuser8543@example.com,M,1998-12-27,26,moderate,0,5
8544,,,False,testuser8544,라우,심,False,True,2024-11-25 00:51:11.632743+00:00,testuser8544@example.com,F,1986-07-04,38,moderate,1,1
8545,,,False,testuser8545,다영,유,False,True,2024-11-25 00:51:11.632743+00:00,testuser8545@example.com,F,1990-05-20,34,moderate,1,2
8546,,,False,testuser8546,정준,황,False,True,2024-11-25 00:51:11.632743+00:00,testuser8546@example.com,M,1982-09-07,42,moderate,3,1
8547,,,False,testuser8547,지인,한,False,True,2024-11-25 00:51:11.632743+00:00,testuser8547@example.com,M,1976-08-08,48,aggressive,5,0
8548,,,False,testuser8548,영호,정,False,True,2024-11-25 00:51:11.632743+00:00,testuser8548@example.com,F,1974-12-19,50,moderate,4,3
8549,,,False,testuser8549,솔담,전,False,True,2024-11-25 00:51:11.632743+00:00,testuser8549@example.com,M,1971-01-11,53,aggressive,0,1
8550,,,False,testuser8550,지석,원,False,True,2024-11-25 00:51:11.632743+00:00,testuser8550@example.com,F,1971-01-28,53,conservative,4,2
8551,,,False,testuser8551,빛율,강,False,True,2024-11-25 00:51:11.632743+00:00,testuser8551@example.com,F,2002-09-19,22,moderate,1,2
8552,,,False,testuser8552,정기,정,False,True,2024-11-25 00:51:11.632743+00:00,testuser8552@example.com,F,1973-02-08,51,aggressive,2,3
8553,,,False,testuser8553,효호,최,False,True,2024-11-25 00:51:11.632743+00:00,testuser8553@example.com,F,1996-05-20,28,conservative,2,3
8554,,,False,testuser8554,희호,황,False,True,2024-11-25 00:51:11.642877+00:00,testuser8554@example.com,F,1993-01-04,31,aggressive,3,4
8555,,,False,testuser8555,세범,강,False,True,2024-11-25 00:51:11.642877+00:00,testuser8555@example.com,M,1997-08-04,27,aggressive,0,1
8556,,,False,testuser8556,가기,원,False,True,2024-11-25 00:51:11.645177+00:00,testuser8556@example.com,M,1989-05-22,35,conservative,5,2
8557,,,False,testuser8557,빛준,강,False,True,2024-11-25 00:51:11.645177+00:00,testuser8557@example.com,F,1989-06-25,35,moderate,3,0
8558,,,False,testuser8558,라우,심,False,True,2024-11-25 00:51:11.645177+00:00,testuser8558@example.com,F,1990-04-09,34,moderate,2,4
8559,,,False,testuser8559,가기,정,False,True,2024-11-25 00:51:11.645177+00:00,testuser8559@example.com,M,2003-02-09,21,aggressive,1,2
8560,,,False,testuser8560,다연,김,False,True,2024-11-25 00:51:11.645177+00:00,testuser8560@example.com,M,1998-06-30,26,aggressive,3,0
8561,,,False,testuser8561,아영,김,False,True,2024-11-25 00:51:11.645177+00:00,testuser8561@example.com,F,1977-08-24,47,moderate,0,4
8562,,,False,testuser8562,하원,윤,False,True,2024-11-25 00:51:11.645177+00:00,testuser8562@example.com,F,1982-07-29,42,conservative,3,1
8563,,,False,testuser8563,희찬,강,False,True,2024-11-25 00:51:11.645177+00:00,testuser8563@example.com,F,1978-08-03,46,conservative,0,0
8564,,,False,testuser8564,빛환,윤,False,True,2024-11-25 00:51:11.645177+00:00,testuser8564@example.com,F,1979-11-23,45,conservative,0,3
8565,,,False,testuser8565,주호,명,False,True,2024-11-25 00:51:11.653467+00:00,testuser8565@example.com,M,2003-10-30,21,aggressive,2,2
8566,,,False,testuser8566,다경,원,False,True,2024-11-25 00:51:11.653467+00:00,testuser8566@example.com,M,1975-01-31,49,conservative,3,2
8567,,,False,testuser8567,민기,한,False,True,2024-11-25 00:51:11.655764+00:00,testuser8567@example.com,M,1995-02-09,29,aggressive,2,1
8568,,,False,testuser8568,가범,강,False,True,2024-11-25 00:51:11.655764+00:00,testuser8568@example.com,F,1993-12-25,31,aggressive,3,3
8569,,,False,testuser8569,예기,민,False,True,2024-11-25 00:51:11.655764+00:00,testuser8569@example.com,M,1991-09-04,33,moderate,4,5
8570,,,False,testuser8570,경혁,허,False,True,2024-11-25 00:51:11.655764+00:00,testuser8570@example.com,M,1991-12-02,33,moderate,0,0
8571,,,False,testuser8571,다연,전,False,True,2024-11-25 00:51:11.655764+00:00,testuser8571@example.com,F,1993-10-12,31,moderate,5,0
8572,,,False,testuser8572,채호,허,False,True,2024-11-25 00:51:11.655764+00:00,testuser8572@example.com,F,1971-11-06,53,aggressive,0,2
8573,,,False,testuser8573,현환,박,False,True,2024-11-25 00:51:11.655764+00:00,testuser8573@example.com,M,1995-06-24,29,moderate,1,4
8574,,,False,testuser8574,아담,유,False,True,2024-11-25 00:51:11.655764+00:00,testuser8574@example.com,F,1997-10-19,27,aggressive,1,2
8575,,,False,testuser8575,효채,김,False,True,2024-11-25 00:51:11.655764+00:00,testuser8575@example.com,M,1976-05-11,48,aggressive,2,2
8576,,,False,testuser8576,다기,황,False,True,2024-11-25 00:51:11.663902+00:00,testuser8576@example.com,F,1984-02-18,40,moderate,3,1
